SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
103175,RTLP Nikmat Chicken Pastrami 250 gr,1000,1.0,1031750100,8995226402566,1031750100 - RTLP Nikmat Chicken Pastrami 250 gr,103175,Produk Olahan Beku,RTLP Nikmat Chicken Pastrami 250 gr,s,"['s menu rumahan untuk masakan indonesia', 's cocok untuk grill', 's ideal untuk steak', 's cocok untuk panggang untuk masakan indonesia', 's menu rumahan', 's']",s menu rumahan untuk masakan indonesia . s cocok untuk grill . s ideal untuk steak . s cocok untuk panggang untuk masakan indonesia . s menu rumahan . s,s menu rumahan untuk masakan indonesia|s cocok untuk grill|s ideal untuk steak|s cocok untuk panggang untuk masakan indonesia|s menu rumahan|s
103204,RTLP Sreeya Parting Ayam Marinasi 1 kg,1000,1.0,1032040100,8993071700295,1032040100 - RTLP Sreeya Parting Ayam Marinasi 1 kg,103204,Ayam / Bebek,RTLP Sreeya Parting Ayam Marinasi 1 kg,s s,"['s s', 's s ideal untuk steak untuk masakan indonesia', 's s masakan nusantara untuk masakan indonesia', 's s cocok untuk tumis', 's s cocok untuk panggang', 's s cocok untuk grill']",s s . s s ideal untuk steak untuk masakan indonesia . s s masakan nusantara untuk masakan indonesia . s s cocok untuk tumis . s s cocok untuk panggang . s s cocok untuk grill,s s|s s ideal untuk steak untuk masakan indonesia|s s masakan nusantara untuk masakan indonesia|s s cocok untuk tumis|s s cocok untuk panggang|s s cocok untuk grill
103205,RTLP Sreeya Parting Ayam Sayap Marinasi 1 kg,1000,1.0,1032050100,1032050100,1032050100 - RTLP Sreeya Parting Ayam Sayap Marinasi 1 kg,103205,Ayam / Bebek,RTLP Sreeya Parting Ayam Sayap Marinasi 1 kg,s s s,"['s s s untuk masakan indonesia', 's s s', 's s s ideal untuk steak', 's s s menu rumahan untuk masakan indonesia', 's s s menu rumahan', 's s s cocok untuk panggang']",s s s untuk masakan indonesia . s s s . s s s ideal untuk steak . s s s menu rumahan untuk masakan indonesia . s s s menu rumahan . s s s cocok untuk panggang,s s s untuk masakan indonesia|s s s|s s s ideal untuk steak|s s s menu rumahan untuk masakan indonesia|s s s menu rumahan|s s s cocok untuk panggang
103157,RTLP ABC Kecap Manis Botol 130 ml,1000,1.0,1031570100,711844110113,1031570100 - RTLP ABC Kecap Manis Botol 130 ml,103157,Saus & Bumbu,RTLP ABC Kecap Manis Botol 130 ml,s,"['s ideal untuk steak untuk masakan indonesia', 's ideal untuk steak', 's cocok untuk panggang', 's untuk masakan indonesia', 's menu rumahan', 's']",s ideal untuk steak untuk masakan indonesia . s ideal untuk steak . s cocok untuk panggang . s untuk masakan indonesia . s menu rumahan . s,s ideal untuk steak untuk masakan indonesia|s ideal untuk steak|s cocok untuk panggang|s untuk masakan indonesia|s menu rumahan|s
102090,RTL CST Daging Giling Special OSV 250 gr,250,0.25,1020900025,1020900025,1020900025 - RTL CST Daging Giling Special OSV 250 gr,102090,Daging Utuh,RTL CST Daging Giling Special OSV 250 gr,s s s,"['s s s masakan nusantara untuk masakan indonesia', 's s s cocok untuk grill', 's s s untuk masakan indonesia', 's s s', 's s s ideal untuk steak', 's s s menu rumahan']",s s s masakan nusantara untuk masakan indonesia . s s s cocok untuk grill . s s s untuk masakan indonesia . s s s . s s s ideal untuk steak . s s s menu rumahan,s s s masakan nusantara untuk masakan indonesia|s s s cocok untuk grill|s s s untuk masakan indonesia|s s s|s s s ideal untuk steak|s s s menu rumahan
102091,RTL CST Hati Sapi OSV 250 gr,250,0.25,1020910025,1020910025,1020910025 - RTL CST Hati Sapi OSV 250 gr,102091,Daging Utuh,RTL CST Hati Sapi OSV 250 gr,s s s,"['s s s cocok untuk tumis', 's s s untuk masakan indonesia', 's s s', 's s s ideal untuk steak', 's s s menu rumahan', 's s s cocok untuk panggang']",s s s cocok untuk tumis . s s s untuk masakan indonesia . s s s . s s s ideal untuk steak . s s s menu rumahan . s s s cocok untuk panggang,s s s cocok untuk tumis|s s s untuk masakan indonesia|s s s|s s s ideal untuk steak|s s s menu rumahan|s s s cocok untuk panggang
101349,RTL CST Slice Ekonomis Less Fat OSV 250 gr,250,0.25,1013490025,1013490025,1013490025 - RTL CST Slice Ekonomis Less Fat OSV 250 gr,101349,Daging Potong,RTL CST Slice Ekonomis Less Fat OSV 250 gr,s s s ss s,"['s s s ss s cocok untuk tumis', 's s s ss s menu rumahan', 's s s ss s ideal untuk steak', 's s s ss s', 's s s ss s ideal untuk steak untuk masakan indonesia', 's s s ss s cocok untuk grill untuk masakan indonesia']",s s s ss s cocok untuk tumis . s s s ss s menu rumahan . s s s ss s ideal untuk steak . s s s ss s . s s s ss s ideal untuk steak untuk masakan indonesia . s s s ss s cocok untuk grill untuk masakan indonesia,s s s ss s cocok untuk tumis|s s s ss s menu rumahan|s s s ss s ideal untuk steak|s s s ss s|s s s ss s ideal untuk steak untuk masakan indonesia|s s s ss s cocok untuk grill untuk masakan indonesia
103124,RTLP Mamasuka Chicken Wings Cheese Buldak 200 gr,1000,1.0,1031240100,8995102704265,1031240100 - RTLP Mamasuka Chicken Wings Cheese Buldak 200 gr,103124,Discontinue,RTLP Mamasuka Chicken Wings Cheese Buldak 200 gr,su w s s u,"['su w s s u ideal untuk steak', 'su w s s u menu rumahan', 'su w s s u', 'su w s s u cocok untuk grill', 'su w s s u cocok untuk tumis', 'su w s s u cocok untuk panggang']",su w s s u ideal untuk steak . su w s s u menu rumahan . su w s s u . su w s s u cocok untuk grill . su w s s u cocok untuk tumis . su w s s u cocok untuk panggang,su w s s u ideal untuk steak|su w s s u menu rumahan|su w s s u|su w s s u cocok untuk grill|su w s s u cocok untuk tumis|su w s s u cocok untuk panggang
103125,RTLP Mamasuka Chicken Wings Korean Buldak 200 gr,1000,1.0,1031250100,8995102704258,1031250100 - RTLP Mamasuka Chicken Wings Korean Buldak 200 gr,103125,Discontinue,RTLP Mamasuka Chicken Wings Korean Buldak 200 gr,su w s u,"['su w s u menu rumahan untuk masakan indonesia', 'su w s u ideal untuk steak untuk masakan indonesia', 'su w s u untuk masakan indonesia', 'su w s u cocok untuk panggang', 'su w s u', 'su w s u menu rumahan']",su w s u menu rumahan untuk masakan indonesia . su w s u ideal untuk steak untuk masakan indonesia . su w s u untuk masakan indonesia . su w s u cocok untuk panggang . su w s u . su w s u menu rumahan,su w s u menu rumahan untuk masakan indonesia|su w s u ideal untuk steak untuk masakan indonesia|su w s u untuk masakan indonesia|su w s u cocok untuk panggang|su w s u|su w s u menu rumahan
102839,RTLP Kingfish Chikuwa 500 gr,1000,1.0,1028390100,1028390100,1028390100 - RTLP Kingfish Chikuwa 500 gr,102839,Produk Olahan Beku,RTLP Kingfish Chikuwa 500 gr,s uw,"['s uw cocok untuk grill', 's uw ideal untuk steak untuk masakan indonesia', 's uw cocok untuk tumis', 's uw', 's uw menu rumahan', 's uw untuk masakan indonesia']",s uw cocok untuk grill . s uw ideal untuk steak untuk masakan indonesia . s uw cocok untuk tumis . s uw . s uw menu rumahan . s uw untuk masakan indonesia,s uw cocok untuk grill|s uw ideal untuk steak untuk masakan indonesia|s uw cocok untuk tumis|s uw|s uw menu rumahan|s uw untuk masakan indonesia
102840,RTLP Kingfish Chikuwa Long 500 gr,1000,1.0,1028400100,1028400100,1028400100 - RTLP Kingfish Chikuwa Long 500 gr,102840,Produk Olahan Beku,RTLP Kingfish Chikuwa Long 500 gr,s uw,"['s uw menu rumahan untuk masakan indonesia', 's uw cocok untuk grill', 's uw', 's uw masakan nusantara', 's uw masakan nusantara untuk masakan indonesia', 's uw menu rumahan']",s uw menu rumahan untuk masakan indonesia . s uw cocok untuk grill . s uw . s uw masakan nusantara . s uw masakan nusantara untuk masakan indonesia . s uw menu rumahan,s uw menu rumahan untuk masakan indonesia|s uw cocok untuk grill|s uw|s uw masakan nusantara|s uw masakan nusantara untuk masakan indonesia|s uw menu rumahan
102837,RTLP Kingfish Crab Claw (Imitation) 450 gr,1000,1.0,1028370100,1028370100,1028370100 - RTLP Kingfish Crab Claw (Imitation) 450 gr,102837,Produk Olahan Beku,RTLP Kingfish Crab Claw (Imitation) 450 gr,s w,"['s w untuk masakan indonesia', 's w cocok untuk panggang', 's w cocok untuk panggang untuk masakan indonesia', 's w ideal untuk steak', 's w cocok untuk tumis', 's w']",s w untuk masakan indonesia . s w cocok untuk panggang . s w cocok untuk panggang untuk masakan indonesia . s w ideal untuk steak . s w cocok untuk tumis . s w,s w untuk masakan indonesia|s w cocok untuk panggang|s w cocok untuk panggang untuk masakan indonesia|s w ideal untuk steak|s w cocok untuk tumis|s w
102836,RTLP Kingfish Crab Claw With Original Claw 450 gr,1000,1.0,1028360100,1028360100,1028360100 - RTLP Kingfish Crab Claw With Original Claw 450 gr,102836,Produk Olahan Beku,RTLP Kingfish Crab Claw With Original Claw 450 gr,s w w w,"['s w w w untuk masakan indonesia', 's w w w cocok untuk panggang untuk masakan indonesia', 's w w w masakan nusantara untuk masakan indonesia', 's w w w cocok untuk panggang', 's w w w', 's w w w ideal untuk steak']",s w w w untuk masakan indonesia . s w w w cocok untuk panggang untuk masakan indonesia . s w w w masakan nusantara untuk masakan indonesia . s w w w cocok untuk panggang . s w w w . s w w w ideal untuk steak,s w w w untuk masakan indonesia|s w w w cocok untuk panggang untuk masakan indonesia|s w w w masakan nusantara untuk masakan indonesia|s w w w cocok untuk panggang|s w w w|s w w w ideal untuk steak
102835,RTLP Kingfish Crab Stick 450 gr,1000,1.0,1028350100,1028350100,1028350100 - RTLP Kingfish Crab Stick 450 gr,102835,Produk Olahan Beku,RTLP Kingfish Crab Stick 450 gr,s s,"['s s', 's s untuk masakan indonesia', 's s ideal untuk steak', 's s menu rumahan', 's s masakan nusantara', 's s cocok untuk grill']",s s . s s untuk masakan indonesia . s s ideal untuk steak . s s menu rumahan . s s masakan nusantara . s s cocok untuk grill,s s|s s untuk masakan indonesia|s s ideal untuk steak|s s menu rumahan|s s masakan nusantara|s s cocok untuk grill
102842,RTLP Kingfish Seafood Tofu 500 gr,1000,1.0,1028420100,1028420100,1028420100 - RTLP Kingfish Seafood Tofu 500 gr,102842,Produk Olahan Beku,RTLP Kingfish Seafood Tofu 500 gr,s s u,"['s s u menu rumahan untuk masakan indonesia', 's s u', 's s u masakan nusantara untuk masakan indonesia', 's s u masakan nusantara', 's s u untuk masakan indonesia', 's s u cocok untuk panggang']",s s u menu rumahan untuk masakan indonesia . s s u . s s u masakan nusantara untuk masakan indonesia . s s u masakan nusantara . s s u untuk masakan indonesia . s s u cocok untuk panggang,s s u menu rumahan untuk masakan indonesia|s s u|s s u masakan nusantara untuk masakan indonesia|s s u masakan nusantara|s s u untuk masakan indonesia|s s u cocok untuk panggang
102833,RTLP Kingfish Shrimp Tail Size Medium 450 gr,1000,1.0,1028330100,1028330100,1028330100 - RTLP Kingfish Shrimp Tail Size Medium 450 gr,102833,Produk Olahan Beku,RTLP Kingfish Shrimp Tail Size Medium 450 gr,s s s u,"['s s s u cocok untuk grill', 's s s u cocok untuk tumis untuk masakan indonesia', 's s s u cocok untuk tumis', 's s s u menu rumahan', 's s s u ideal untuk steak', 's s s u']",s s s u cocok untuk grill . s s s u cocok untuk tumis untuk masakan indonesia . s s s u cocok untuk tumis . s s s u menu rumahan . s s s u ideal untuk steak . s s s u,s s s u cocok untuk grill|s s s u cocok untuk tumis untuk masakan indonesia|s s s u cocok untuk tumis|s s s u menu rumahan|s s s u ideal untuk steak|s s s u
103126,RTLP Mamasuka Chicken Wings Sweet & Spicy 200 gr,1000,1.0,1031260100,899510274272,1031260100 - RTLP Mamasuka Chicken Wings Sweet & Spicy 200 gr,103126,Discontinue,RTLP Mamasuka Chicken Wings Sweet & Spicy 200 gr,su w s sw s,"['su w s sw s cocok untuk panggang', 'su w s sw s', 'su w s sw s ideal untuk steak untuk masakan indonesia', 'su w s sw s ideal untuk steak', 'su w s sw s cocok untuk grill', 'su w s sw s untuk masakan indonesia']",su w s sw s cocok untuk panggang . su w s sw s . su w s sw s ideal untuk steak untuk masakan indonesia . su w s sw s ideal untuk steak . su w s sw s cocok untuk grill . su w s sw s untuk masakan indonesia,su w s sw s cocok untuk panggang|su w s sw s|su w s sw s ideal untuk steak untuk masakan indonesia|su w s sw s ideal untuk steak|su w s sw s cocok untuk grill|su w s sw s untuk masakan indonesia
103201,CST Neckbone WT,9000,9.0,1032010900,1032010900,1032010900 - CST Neckbone WT,103201,Discontinue,CST Neckbone WT,s w,"['s w untuk masakan indonesia', 's w cocok untuk panggang', 's w masakan nusantara untuk masakan indonesia', 's w ideal untuk steak', 's w masakan nusantara', 's w']",s w untuk masakan indonesia . s w cocok untuk panggang . s w masakan nusantara untuk masakan indonesia . s w ideal untuk steak . s w masakan nusantara . s w,s w untuk masakan indonesia|s w cocok untuk panggang|s w masakan nusantara untuk masakan indonesia|s w ideal untuk steak|s w masakan nusantara|s w
103200,CST Oxtail WT,9000,9.0,1032000900,1032000900,1032000900 - CST Oxtail WT,103200,Discontinue,CST Oxtail WT,s w,"['s w menu rumahan', 's w cocok untuk grill', 's w cocok untuk panggang untuk masakan indonesia', 's w masakan nusantara', 's w cocok untuk tumis', 's w']",s w menu rumahan . s w cocok untuk grill . s w cocok untuk panggang untuk masakan indonesia . s w masakan nusantara . s w cocok untuk tumis . s w,s w menu rumahan|s w cocok untuk grill|s w cocok untuk panggang untuk masakan indonesia|s w masakan nusantara|s w cocok untuk tumis|s w
103202,CST Shortrib WT,9000,9.0,1032020900,1032020900,1032020900 - CST Shortrib WT,103202,Discontinue,CST Shortrib WT,s s w,"['s s w menu rumahan', 's s w cocok untuk tumis', 's s w', 's s w cocok untuk grill', 's s w cocok untuk grill untuk masakan indonesia', 's s w ideal untuk steak']",s s w menu rumahan . s s w cocok untuk tumis . s s w . s s w cocok untuk grill . s s w cocok untuk grill untuk masakan indonesia . s s w ideal untuk steak,s s w menu rumahan|s s w cocok untuk tumis|s s w|s s w cocok untuk grill|s s w cocok untuk grill untuk masakan indonesia|s s w ideal untuk steak
103218,RTLP Richeese Nugget Crunchy Bubble 125 gr,1000,1.0,1032180100,1032180100,1032180100 - RTLP Richeese Nugget Crunchy Bubble 125 gr,103218,Discontinue,RTLP Richeese Nugget Crunchy Bubble 125 gr,s u u u,"['s u u u cocok untuk tumis', 's u u u cocok untuk grill', 's u u u', 's u u u untuk masakan indonesia', 's u u u menu rumahan', 's u u u masakan nusantara']",s u u u cocok untuk tumis . s u u u cocok untuk grill . s u u u . s u u u untuk masakan indonesia . s u u u menu rumahan . s u u u masakan nusantara,s u u u cocok untuk tumis|s u u u cocok untuk grill|s u u u|s u u u untuk masakan indonesia|s u u u menu rumahan|s u u u masakan nusantara
900001,RICHEESE Deals - Crispy Crumb 500gr FREE Crispy Crumb 125 gr,1000,1.0,9000010100,9000010100,9000010100 - RICHEESE Deals - Crispy Crumb 500gr FREE Crispy Crumb 125 gr,900001,Discontinue,RICHEESE Deals - Crispy Crumb 500gr FREE Crispy Crumb 125 gr,s s s u s u,"['s s s u s u untuk masakan indonesia', 's s s u s u menu rumahan', 's s s u s u cocok untuk tumis untuk masakan indonesia', 's s s u s u ideal untuk steak', 's s s u s u cocok untuk grill', 's s s u s u']",s s s u s u untuk masakan indonesia . s s s u s u menu rumahan . s s s u s u cocok untuk tumis untuk masakan indonesia . s s s u s u ideal untuk steak . s s s u s u cocok untuk grill . s s s u s u,s s s u s u untuk masakan indonesia|s s s u s u menu rumahan|s s s u s u cocok untuk tumis untuk masakan indonesia|s s s u s u ideal untuk steak|s s s u s u cocok untuk grill|s s s u s u
900002,RICHEESE Deals - Chicken Tempura 500gr FREE Crispy Crumb 125 gr,1000,1.0,9000020100,9000020100,9000020100 - RICHEESE Deals - Chicken Tempura 500gr FREE Crispy Crumb 125 gr,900002,Discontinue,RICHEESE Deals - Chicken Tempura 500gr FREE Crispy Crumb 125 gr,s s u s u,"['s s u s u cocok untuk panggang', 's s u s u menu rumahan', 's s u s u cocok untuk tumis', 's s u s u', 's s u s u cocok untuk tumis untuk masakan indonesia', 's s u s u untuk masakan indonesia']",s s u s u cocok untuk panggang . s s u s u menu rumahan . s s u s u cocok untuk tumis . s s u s u . s s u s u cocok untuk tumis untuk masakan indonesia . s s u s u untuk masakan indonesia,s s u s u cocok untuk panggang|s s u s u menu rumahan|s s u s u cocok untuk tumis|s s u s u|s s u s u cocok untuk tumis untuk masakan indonesia|s s u s u untuk masakan indonesia
102612,RTL Allana 272 FQ Boneless Short Ribs Trays 450gr,450,0.45,1026120045,8901709027515,1026120045 - RTL Allana 272 FQ Boneless Short Ribs Trays 450gr,102612,Daging Slice,RTL Allana 272 FQ Boneless Short Ribs Trays 450gr,ss s s s,"['ss s s s cocok untuk panggang', 'ss s s s masakan nusantara', 'ss s s s cocok untuk tumis', 'ss s s s cocok untuk grill', 'ss s s s cocok untuk grill untuk masakan indonesia', 'ss s s s']",ss s s s cocok untuk panggang . ss s s s masakan nusantara . ss s s s cocok untuk tumis . ss s s s cocok untuk grill . ss s s s cocok untuk grill untuk masakan indonesia . ss s s s,ss s s s cocok untuk panggang|ss s s s masakan nusantara|ss s s s cocok untuk tumis|ss s s s cocok untuk grill|ss s s s cocok untuk grill untuk masakan indonesia|ss s s s
103239,RTL Black Angus 1953 Boneless Shortrib Yakiniku 250 gr,250,0.25,1032390025,1032390025,1032390025 - RTL Black Angus 1953 Boneless Shortrib Yakiniku 250 gr,103239,Daging Premium,RTL Black Angus 1953 Boneless Shortrib Yakiniku 250 gr,us ss s u,"['us ss s u untuk masakan indonesia', 'us ss s u ideal untuk steak', 'us ss s u cocok untuk panggang', 'us ss s u', 'us ss s u masakan nusantara', 'us ss s u cocok untuk panggang untuk masakan indonesia']",us ss s u untuk masakan indonesia . us ss s u ideal untuk steak . us ss s u cocok untuk panggang . us ss s u . us ss s u masakan nusantara . us ss s u cocok untuk panggang untuk masakan indonesia,us ss s u untuk masakan indonesia|us ss s u ideal untuk steak|us ss s u cocok untuk panggang|us ss s u|us ss s u masakan nusantara|us ss s u cocok untuk panggang untuk masakan indonesia
103240,RTL Black Angus 1953 Brisket Slice 250 gr,250,0.25,1032400025,1032400025,1032400025 - RTL Black Angus 1953 Brisket Slice 250 gr,103240,Daging Premium,RTL Black Angus 1953 Brisket Slice 250 gr,us s s,"['us s s', 'us s s masakan nusantara untuk masakan indonesia', 'us s s cocok untuk grill', 'us s s ideal untuk steak', 'us s s menu rumahan', 'us s s untuk masakan indonesia']",us s s . us s s masakan nusantara untuk masakan indonesia . us s s cocok untuk grill . us s s ideal untuk steak . us s s menu rumahan . us s s untuk masakan indonesia,us s s|us s s masakan nusantara untuk masakan indonesia|us s s cocok untuk grill|us s s ideal untuk steak|us s s menu rumahan|us s s untuk masakan indonesia
103241,RTL Black Angus 1953 Karubi Yakiniku 250 gr,250,0.25,1032410025,1032410025,1032410025 - RTL Black Angus 1953 Karubi Yakiniku 250 gr,103241,Daging Premium,RTL Black Angus 1953 Karubi Yakiniku 250 gr,us u u,"['us u u', 'us u u ideal untuk steak', 'us u u ideal untuk steak untuk masakan indonesia', 'us u u masakan nusantara', 'us u u untuk masakan indonesia', 'us u u menu rumahan']",us u u . us u u ideal untuk steak . us u u ideal untuk steak untuk masakan indonesia . us u u masakan nusantara . us u u untuk masakan indonesia . us u u menu rumahan,us u u|us u u ideal untuk steak|us u u ideal untuk steak untuk masakan indonesia|us u u masakan nusantara|us u u untuk masakan indonesia|us u u menu rumahan
103242,RTL Black Angus 1953 Oyster Blade Steak 130 gr,130,0.13,1032420013,1032420013,1032420013 - RTL Black Angus 1953 Oyster Blade Steak 130 gr,103242,Daging Premium,RTL Black Angus 1953 Oyster Blade Steak 130 gr,us s s,"['us s s', 'us s s cocok untuk grill', 'us s s menu rumahan', 'us s s untuk masakan indonesia', 'us s s cocok untuk panggang', 'us s s cocok untuk panggang untuk masakan indonesia']",us s s . us s s cocok untuk grill . us s s menu rumahan . us s s untuk masakan indonesia . us s s cocok untuk panggang . us s s cocok untuk panggang untuk masakan indonesia,us s s|us s s cocok untuk grill|us s s menu rumahan|us s s untuk masakan indonesia|us s s cocok untuk panggang|us s s cocok untuk panggang untuk masakan indonesia
103243,RTL Black Angus 1953 Oyster Blade Steak 150 gr,150,0.15,1032430015,1032430015,1032430015 - RTL Black Angus 1953 Oyster Blade Steak 150 gr,103243,Daging Premium,RTL Black Angus 1953 Oyster Blade Steak 150 gr,us s s,"['us s s', 'us s s ideal untuk steak', 'us s s menu rumahan', 'us s s untuk masakan indonesia', 'us s s cocok untuk panggang untuk masakan indonesia', 'us s s ideal untuk steak untuk masakan indonesia']",us s s . us s s ideal untuk steak . us s s menu rumahan . us s s untuk masakan indonesia . us s s cocok untuk panggang untuk masakan indonesia . us s s ideal untuk steak untuk masakan indonesia,us s s|us s s ideal untuk steak|us s s menu rumahan|us s s untuk masakan indonesia|us s s cocok untuk panggang untuk masakan indonesia|us s s ideal untuk steak untuk masakan indonesia
103244,RTL Black Angus 1953 Ribeye Steak 200 gr,200,0.2,1032440020,1032440020,1032440020 - RTL Black Angus 1953 Ribeye Steak 200 gr,103244,Daging Premium,RTL Black Angus 1953 Ribeye Steak 200 gr,us s,"['us s cocok untuk grill untuk masakan indonesia', 'us s', 'us s cocok untuk panggang', 'us s masakan nusantara untuk masakan indonesia', 'us s cocok untuk panggang untuk masakan indonesia', 'us s untuk masakan indonesia']",us s cocok untuk grill untuk masakan indonesia . us s . us s cocok untuk panggang . us s masakan nusantara untuk masakan indonesia . us s cocok untuk panggang untuk masakan indonesia . us s untuk masakan indonesia,us s cocok untuk grill untuk masakan indonesia|us s|us s cocok untuk panggang|us s masakan nusantara untuk masakan indonesia|us s cocok untuk panggang untuk masakan indonesia|us s untuk masakan indonesia
103245,RTL Black Angus 1953 Ribeye Steak 230 gr,230,0.23,1032450023,1032450023,1032450023 - RTL Black Angus 1953 Ribeye Steak 230 gr,103245,Daging Premium,RTL Black Angus 1953 Ribeye Steak 230 gr,us s,"['us s', 'us s masakan nusantara untuk masakan indonesia', 'us s cocok untuk panggang untuk masakan indonesia', 'us s untuk masakan indonesia', 'us s cocok untuk tumis untuk masakan indonesia', 'us s masakan nusantara']",us s . us s masakan nusantara untuk masakan indonesia . us s cocok untuk panggang untuk masakan indonesia . us s untuk masakan indonesia . us s cocok untuk tumis untuk masakan indonesia . us s masakan nusantara,us s|us s masakan nusantara untuk masakan indonesia|us s cocok untuk panggang untuk masakan indonesia|us s untuk masakan indonesia|us s cocok untuk tumis untuk masakan indonesia|us s masakan nusantara
103246,RTL Black Angus 1953 Ribeye Steak 250 gr,250,0.25,1032460025,1032460025,1032460025 - RTL Black Angus 1953 Ribeye Steak 250 gr,103246,Daging Premium,RTL Black Angus 1953 Ribeye Steak 250 gr,us s,"['us s', 'us s ideal untuk steak', 'us s cocok untuk panggang', 'us s menu rumahan untuk masakan indonesia', 'us s cocok untuk tumis', 'us s untuk masakan indonesia']",us s . us s ideal untuk steak . us s cocok untuk panggang . us s menu rumahan untuk masakan indonesia . us s cocok untuk tumis . us s untuk masakan indonesia,us s|us s ideal untuk steak|us s cocok untuk panggang|us s menu rumahan untuk masakan indonesia|us s cocok untuk tumis|us s untuk masakan indonesia
103247,RTL Black Angus 1953 Sirloin Steak 200 gr,200,0.2,1032470020,1032470020,1032470020 - RTL Black Angus 1953 Sirloin Steak 200 gr,103247,Daging Premium,RTL Black Angus 1953 Sirloin Steak 200 gr,us s s,"['us s s', 'us s s masakan nusantara untuk masakan indonesia', 'us s s masakan nusantara', 'us s s untuk masakan indonesia', 'us s s cocok untuk panggang untuk masakan indonesia', 'us s s ideal untuk steak untuk masakan indonesia']",us s s . us s s masakan nusantara untuk masakan indonesia . us s s masakan nusantara . us s s untuk masakan indonesia . us s s cocok untuk panggang untuk masakan indonesia . us s s ideal untuk steak untuk masakan indonesia,us s s|us s s masakan nusantara untuk masakan indonesia|us s s masakan nusantara|us s s untuk masakan indonesia|us s s cocok untuk panggang untuk masakan indonesia|us s s ideal untuk steak untuk masakan indonesia
103249,RTL Black Angus 1953 Tenderloin Steak 130 gr,130,0.13,1032490013,1032490013,1032490013 - RTL Black Angus 1953 Tenderloin Steak 130 gr,103249,Daging Premium,RTL Black Angus 1953 Tenderloin Steak 130 gr,us s,"['us s', 'us s cocok untuk panggang', 'us s cocok untuk grill', 'us s menu rumahan', 'us s untuk masakan indonesia', 'us s masakan nusantara']",us s . us s cocok untuk panggang . us s cocok untuk grill . us s menu rumahan . us s untuk masakan indonesia . us s masakan nusantara,us s|us s cocok untuk panggang|us s cocok untuk grill|us s menu rumahan|us s untuk masakan indonesia|us s masakan nusantara
103250,RTL Black Angus 1953 Tenderloin Steak 150 gr,150,0.15,1032500015,1032500015,1032500015 - RTL Black Angus 1953 Tenderloin Steak 150 gr,103250,Daging Premium,RTL Black Angus 1953 Tenderloin Steak 150 gr,us s,"['us s', 'us s ideal untuk steak untuk masakan indonesia', 'us s cocok untuk tumis', 'us s untuk masakan indonesia', 'us s cocok untuk tumis untuk masakan indonesia', 'us s masakan nusantara']",us s . us s ideal untuk steak untuk masakan indonesia . us s cocok untuk tumis . us s untuk masakan indonesia . us s cocok untuk tumis untuk masakan indonesia . us s masakan nusantara,us s|us s ideal untuk steak untuk masakan indonesia|us s cocok untuk tumis|us s untuk masakan indonesia|us s cocok untuk tumis untuk masakan indonesia|us s masakan nusantara
103352,RTL Black Angus 1953 Sirloin Steak 250 gr,250,0.25,1033520025,1033520025,1033520025 - RTL Black Angus 1953 Sirloin Steak 250 gr,103352,Daging Premium,RTL Black Angus 1953 Sirloin Steak 250 gr,us s s,"['us s s', 'us s s ideal untuk steak', 'us s s masakan nusantara', 'us s s menu rumahan', 'us s s untuk masakan indonesia', 'us s s ideal untuk steak untuk masakan indonesia']",us s s . us s s ideal untuk steak . us s s masakan nusantara . us s s menu rumahan . us s s untuk masakan indonesia . us s s ideal untuk steak untuk masakan indonesia,us s s|us s s ideal untuk steak|us s s masakan nusantara|us s s menu rumahan|us s s untuk masakan indonesia|us s s ideal untuk steak untuk masakan indonesia
103353,RTL Black Angus 1953 Sirloin Steak 230 gr,230,0.23,1033530023,1033530023,1033530023 - RTL Black Angus 1953 Sirloin Steak 230 gr,103353,Daging Premium,RTL Black Angus 1953 Sirloin Steak 230 gr,us s s,"['us s s', 'us s s cocok untuk tumis untuk masakan indonesia', 'us s s ideal untuk steak', 'us s s masakan nusantara', 'us s s menu rumahan', 'us s s untuk masakan indonesia']",us s s . us s s cocok untuk tumis untuk masakan indonesia . us s s ideal untuk steak . us s s masakan nusantara . us s s menu rumahan . us s s untuk masakan indonesia,us s s|us s s cocok untuk tumis untuk masakan indonesia|us s s ideal untuk steak|us s s masakan nusantara|us s s menu rumahan|us s s untuk masakan indonesia
11874,RTLF Daging Sengkel Potong Fresh,1000,1.0,118740100,118740100,118740100 - RTLF Daging Sengkel Potong Fresh,11874,Daging Fresh,RTLF Daging Sengkel Potong Fresh,s s,"['s s', 's s untuk masakan indonesia', 's s ideal untuk steak', 's s cocok untuk tumis', 's s cocok untuk panggang', 's s cocok untuk grill']",s s . s s untuk masakan indonesia . s s ideal untuk steak . s s cocok untuk tumis . s s cocok untuk panggang . s s cocok untuk grill,s s|s s untuk masakan indonesia|s s ideal untuk steak|s s cocok untuk tumis|s s cocok untuk panggang|s s cocok untuk grill
